data_id,judul_singkat,judul_tentang,relasi_peraturan,regulasi_rujukan,regulasi_tentang
237024,PERBUP Kab. Purworejo No. 47 Tahun 2021,Perubahan Kedua Atas Peraturan Bupati Purworejo Nomor 79 Tahun 2020 Tentang Standar Satuan Harga Barang/Jasa Di Lingkungan Pemerintah Kabupaten Purworejo Tahun 2021,Mengubah,PERBUP Kab. Purworejo No. 22 Tahun 2021,Perubahan atas Peraturan Bupati Purworejo Nomor 79 Tahun 2020 Standar Satuan Harga Barang / Jasa di Lingkungan Pemerintah Kabupaten Purworejo Tahun 2021
300407,PERDA Kota Magelang No. 1 Tahun 2023,Pengelolaan Barang Milik Daerah,Mencabut,"Peraturan Daerah
Kota Magelang No. 12 Tahun 2017 ten tang Pengelolaan
Barang Milik Daerah",
154540,PP No. 28 Tahun 2021,Penyelenggaraan Bidang Perindustrian,Diubah,PP No. 46 Tahun 2023,Perubahan atas Peraturan Pemerintah Nomor 28 Tahun 2021 Penyelenggaraan Bidang Perindustrian
154540,PP No. 28 Tahun 2021,Penyelenggaraan Bidang Perindustrian,Mengubah,PP No. 29 Tahun 2018,Pemberdayaan Industri
154540,PP No. 28 Tahun 2021,Penyelenggaraan Bidang Perindustrian,Mengubah,PP No. 2 Tahun 2017,Pembangunan Sarana dan Prasarana Industri
67903,PP No. 64 Tahun 1957,"Penyerahan Sebagian dari Urusan Pemerintah Pusat dilapangan Perikanan Laut, Kehutanan dan Karet Rakyat kepada Daerah-Daerah Swatantra Tingkat I",Dicabut,PP No. 62 Tahun 1998,Penyerahan Sebagian Urusan Pemerintahan Di Bidang Kehutanan Kepada Daerah
67903,PP No. 64 Tahun 1957,"Penyerahan Sebagian dari Urusan Pemerintah Pusat dilapangan Perikanan Laut, Kehutanan dan Karet Rakyat kepada Daerah-Daerah Swatantra Tingkat I",Dicabut,PP No. 33 Tahun 1970,"Perencanaan Hutan
"
276554,PERGUB Prov. Kalimantan Barat No. 52 Tahun 2021,TEKNIS PEMBERIAN TUNJANGAN HARI RAYA DAN GAJI KETIGA BELAS YANG BERSUMBER DARI ANGGARAN PENDAPATAN DAN BELANJA DAERAH,Dicabut,PERGUB Prov. Kalimantan Barat No. 20 Tahun 2022,Teknis Pemberian Tunjangan Hari Raya dan Gaji Ketiga Belas yang Bersumber dari Anggaran Pendapatan dan Belanja Daerah Tahun 2022
179775,PERBUP Kab. Demak No. 53 Tahun 2019,Pedoman Teknis Pengelolaan barang Milik Daerah,Diubah,PERBUP Kab. Demak No. 10 Tahun 2023,Perubahan atas Peraturan Bupati Demak Nomor 53 Tahun 2019 Pedoman Teknis Pengelolaan Barang Milik Daerah
179775,PERBUP Kab. Demak No. 53 Tahun 2019,Pedoman Teknis Pengelolaan barang Milik Daerah,Mencabut,Peraturan Bupati Demak No. 15 Tahun 2008,
202389,PERDA Kab. Tegal No. 7 Tahun 2016,Pengelolaan Barang Milik Daerah,Mencabut,Peraturan Daerah Kabupaten Tegal No. 12 Tahun 2009,
83348,PERDA Kab. Kebumen No. 4 Tahun 2017,Pengelolaan Barang Milik Daerah,Diubah,PERDA Kab. Kebumen No. 5 Tahun 2023,Perubahan atas Peraturan Daerah Nomor 4 Tahun 2017 Pengelolaan Barang Milik Daerah
254591,Permenkominfo No. 17/PER/M.KOMINFO/3/2009 Tahun 2009,"Diseminasi Informasi Nasional oleh Pemerintah, Pemerintah Daerah Provinsi dan Pemerintah Daerah Kabupaten/Kota",Dicabut,Permenkominfo No. 18 Tahun 2018,Pencabutan Tiga Puluh Tiga Peraturan Menteri Komunikasi dan Informatika
328404,PERBUP Kab. Boyolali No. 37 Tahun 2012,"Penjabaran Tugas Pokok Dan Fungsi Dinas Perhubungan, Komunikasi Dan Informatika Kabupaten Boyolali",Mencabut,Peraturan Bupati Boyolali No. 34 Tahun 2011,Penjabaran Tugas Pokok dan Fungsi Dinas Daerah Kabupaten Boyolali
278931,PERBUP Kab. Muna Barat No. 9 Tahun 2020,Pendelegasian Kewenangan tentang Penyeleggaraan Perizinan dan Non Perizinan Terpadu Satu Pintu dari Bupati Kepada Dinas Penanaman Modal Daerah dan Pelayanan Terpadu Satu Pintu,Mencabut,PERBUP Kab. Muna Barat No. 161 Tahun 2015,Pelimpahan Kewenangan Bupati Muna Barat Perizinan dan Non Perizinan kepada Badan Koordinasi Penanaman Modal Daerah dan Perizinan Terpadu Satu Pintu Kabupaten Muna Barat
152649,PMK No. 9/PMK.03/2021,Insentif Pajak untuk Wajib Pajak Terdampak Pandemi Corona Virus Disease 2019,Dicabut,PMK No. 3/PMK.03/2022,Insentif Pajak Untuk Wajib Pajak Terdampak Pandemi Corona Virus Disease 2019
152649,PMK No. 9/PMK.03/2021,Insentif Pajak untuk Wajib Pajak Terdampak Pandemi Corona Virus Disease 2019,Diubah,PMK No. 82/PMK.03/2021,Perubahan atas Peraturan Menteri Keuangan Nomor 9/PMK.03/2021 Tentang Insentif Pajak untuk Wajib Pajak Terdampak Pandemi Corona Virus Disease 2019
152649,PMK No. 9/PMK.03/2021,Insentif Pajak untuk Wajib Pajak Terdampak Pandemi Corona Virus Disease 2019,Diubah,PMK No. 149/PMK.03/2021,Perubahan Kedua atas Peraturan Menteri Keuangan Nomor 9/PMK.03/2021 Insentif Pajak untuk Wajib Pajak Terdampak Pandemi Corona Virus Disease 2019
152649,PMK No. 9/PMK.03/2021,Insentif Pajak untuk Wajib Pajak Terdampak Pandemi Corona Virus Disease 2019,Mencabut,PMK No. 86/PMK.03/2020,Insentif Pajak Untuk Wajib Pajak Terdampak Pandemi Corona Virus Disease 2019
152649,PMK No. 9/PMK.03/2021,Insentif Pajak untuk Wajib Pajak Terdampak Pandemi Corona Virus Disease 2019,Mencabut,PMK No. 110/PMK.03/2020,Perubahan Atas Peraturan Menteri Keuangan Nomor 86/PMK.03/2020 Tentang Insentif Pajak Untuk Wajib Pajak Terdampak Pandemi Corona Virus Disease 2019
106558,PMK No. 127/PMK.02/2015,Klasifikasi Anggaran,Dicabut,PMK No. 102/PMK.02/2018,Klasifikasi Anggaran
106558,PMK No. 127/PMK.02/2015,Klasifikasi Anggaran,Diubah,PMK No. 114/PMK.02/2016,Perubahan atas Peraturan Menteri Keuangan Nomor 127/PMK.02/2015 Klasifikasi Anggaran
106558,PMK No. 127/PMK.02/2015,Klasifikasi Anggaran,Mencabut,PMK No. 134/PMK.02/2012,Perubahan atas Peraturan Menteri Keuangan Nomor 101/PMK.02/2011 Klasifikasi Anggaran
106558,PMK No. 127/PMK.02/2015,Klasifikasi Anggaran,Mencabut,PMK No. 101/PMK.02/2011,Klasifikasi Anggaran
106558,PMK No. 127/PMK.02/2015,Klasifikasi Anggaran,Mencabut,PMK No. 101/PMK.02/2011,Klasifikasi Anggaran
143514,Permenkominfo No. 4 Tahun 2014,"Rencana Induk (Masterplan) Frekuensi Radio untuk Keperluan Penyelenggaraan Radio Siaran Amplitudo Modulation (AM) pada Medium Frequency (MF) Pita Frekuensi Radio 535 Khz - 1605,5 Khz",Dicabut,Permenkominfo No. 5 Tahun 2023,Rencana Induk dan Ketentuan Teknis Operasional Penggunaan Spektrum Frekuensi Radio untuk Keperluan Jasa Penyiaran Radio melalui Media Terestrial
156687,Permendikbud No. 36 Tahun 2010,Organisasi dan Tata Kerja Kementerian Pendidikan Nasional,Mencabut,Peraturan Menteri Pendidikan Nasional No. 8 Tahun 2005,Organisasi dan Tata Kerja Direktorat Jenderal Peningkatan Mutu Pendidik dan Tenaga Kependidikan
156687,Permendikbud No. 36 Tahun 2010,Organisasi dan Tata Kerja Kementerian Pendidikan Nasional,Mencabut,Peraturan Menteri Pendidikan Nasional No. 12 Tahun 2005,Organisasi dan Tata Kerja Inspektorat Jenderal sebagaimana telah diubah dengan No. 65 Tahun 2008
156687,Permendikbud No. 36 Tahun 2010,Organisasi dan Tata Kerja Kementerian Pendidikan Nasional,Mencabut,Peraturan Menteri Pendidikan Nasional No. 14 Tahun 2005,Organisasi dan Tata Kerja Direktorat Jenderal Manajemen Pendidikan Dasar dan Menengah
156687,Permendikbud No. 36 Tahun 2010,Organisasi dan Tata Kerja Kementerian Pendidikan Nasional,Mencabut,Permendiknas No. 15 Tahun 2005 ,Organisasi dan Tata Kerja Direktorat Jenderal Pendidikan Tinggi
156687,Permendikbud No. 36 Tahun 2010,Organisasi dan Tata Kerja Kementerian Pendidikan Nasional,Mencabut,Permendiknas No.  23 Tahun 2005,Organisasi dan Tata Kerja Pusat-Pusat di lingkungan Departemen Pendidikan Nasional
156687,Permendikbud No. 36 Tahun 2010,Organisasi dan Tata Kerja Kementerian Pendidikan Nasional,Mencabut,Permendiknas No. 39 Tahun 2006,Organisasi dan Tata Kerja Sekretariat Jenderal
156687,Permendikbud No. 36 Tahun 2010,Organisasi dan Tata Kerja Kementerian Pendidikan Nasional,Mencabut,Permendiknas No. 40 Tahun 2006,Organisasi dan Tata Kerja Badan Penelitian dan Pengembangan
156687,Permendikbud No. 36 Tahun 2010,Organisasi dan Tata Kerja Kementerian Pendidikan Nasional,Mencabut,Permendiknas No. 31 Tahun 2007,Organisasi dan Tata Kerja Direktorat Jenderal Pendidikan Nonformal dan Informal
156687,Permendikbud No. 36 Tahun 2010,Organisasi dan Tata Kerja Kementerian Pendidikan Nasional,Mencabut,Permendiknas No. 1 Tahun 2009,Staf Ahli Menteri Pendidikan Nasional
156687,Permendikbud No. 36 Tahun 2010,Organisasi dan Tata Kerja Kementerian Pendidikan Nasional,Mencabut,Permendiknas No. 13 Tahun 2010,Tugas Wakil Menteri Pendidikan Nasional
148201,PERWALI Kota Bandung No. 70 Tahun 2020,Perubahan Atas Peraturan Wali Kota Bandung Nomor 027 Tahun 2019 Tentang Jadwal Retensi Arsip,Mengubah,PERWALI Kota Bandung No. 27 Tahun 2019,JADWAL RETENSI ARSIP
323411,PERBUP Kab. Kudus No. 28 Tahun 2023,Kode Klasifikasi Arsip di Lingkungan Pemerintah Kabupaten Kudus,Mencabut,PERBUP Kab. Kudus No. 13 Tahun 2020,Perubahan Kedua atas Peraturan Bupati Kudus Nomor 39 Tahun 2017 Pedoman Tata Kearsipan di Lingkungan Pemerintah Kabupaten Kudus
323411,PERBUP Kab. Kudus No. 28 Tahun 2023,Kode Klasifikasi Arsip di Lingkungan Pemerintah Kabupaten Kudus,Mencabut,PERBUP Kab. Kudus No. 29 Tahun 2018,Perubahan atas Peraturan Bupati Kudus Nomor 39 Tahun 2017 Pedoman Tata Kearsipan di Lingkungan Pemerintah Kabupaten Kudus
94075,Permenhub No. 9 Tahun 2015,Peraturan Keselamatan Penerbangan Sipil Bagian 174 (Civil Aviation Safety Regulations Part 174) Tentang Pelayanan Informasi Meteorologi Penerbangan (Aeronautical Meteorological Information Services),Dicabut,Permenhub No. 95 Tahun 2018,Peraturan Keselamatan Penerbangan Sipil Bagian 174 (Civil Aviation Safety Regulations Part 174) Tentang Pelayanan Informasi Meteorologi Penerbangan (Aeronautical Meteorological Information Services)
94075,Permenhub No. 9 Tahun 2015,Peraturan Keselamatan Penerbangan Sipil Bagian 174 (Civil Aviation Safety Regulations Part 174) Tentang Pelayanan Informasi Meteorologi Penerbangan (Aeronautical Meteorological Information Services),Diubah,Permenhub No. 108 Tahun 2016,Perubahan Kedua atas Peraturan Menteri Perhubungan Nomor PM 9 Tahun 2015 Peraturan Keselamatan Penerbangan Sipil Bagian 174 (Civil Aviation Safety Regulations Part 174) Pelayanan Informasi Meteorologi Penerbangan (Aeronautical Meteorological Information Services)
94075,Permenhub No. 9 Tahun 2015,Peraturan Keselamatan Penerbangan Sipil Bagian 174 (Civil Aviation Safety Regulations Part 174) Tentang Pelayanan Informasi Meteorologi Penerbangan (Aeronautical Meteorological Information Services),Diubah,Permenhub No. 138 Tahun 2015,Perubahan atas Peraturan Menteri Perhubungan Nomor PM 9 Tahun 2015 Peraturan Keselamatan Penerbangan Sipil Bagian 174 (Civil Aviation Safety Regulations Part 174) Pelayanan Informasi Meteorologi Penerbangan (Aeronautical Meteorological Information Services)
94075,Permenhub No. 9 Tahun 2015,Peraturan Keselamatan Penerbangan Sipil Bagian 174 (Civil Aviation Safety Regulations Part 174) Tentang Pelayanan Informasi Meteorologi Penerbangan (Aeronautical Meteorological Information Services),Mencabut,Permenhub No. 52 Tahun 2010,Peraturan Keselamatan Penerbangan Sipil Bagian 174 (Civil Aviation Safety Regulations Part 174) Pelayanan Informasi Meteorologi Penerbangan (Aeronautical Meteorological Information Services)
122600,PERGUB Prov. Kalimantan Barat No. 71 Tahun 2018,"KEDUDUKAN, SUSUNAN ORGANISASI, TUGAS DAN FUNGSI SERTA TATA KERJA  DINAS KOMUNIKASI DAN INFORMATIKA PROVINSI KALIMANTAN BARAT",Dicabut,PERGUB Prov. Kalimantan Barat No. 124 Tahun 2021,"KEDUDUKAN, SUSUNAN ORGANISASI, TUGAS DAN FUNGSI, SERTA TATA KERJA DINAS KOMUNIKASI DAN INFORMATIKA PROVINSI KALIMANTAN BARAT"
43906,KEPPRES No. 1 Tahun 2014,Dewan Teknologi Informasi Dan Komunikasi Nasional,Mencabut,KEPPRES No. 20 Tahun 2006,Dewan Teknologi Informasi Dan Komunikasi Nasional
28101,UU No. 33 Tahun 2009,Perfilman,Diubah,PERPU No. 2 Tahun 2022,Cipta Kerja
28101,UU No. 33 Tahun 2009,Perfilman,Diubah,UU No. 11 Tahun 2020,Cipta Kerja
28101,UU No. 33 Tahun 2009,Perfilman,Mencabut,UU No. 8 Tahun 1992,Perfilman
181528,PERBUP Kab. Kapuas No. 5 Tahun 2021,Jadwal Retensi Arsip Substantif di Lingkungan Pemerintah Kabupaten Kapuas,Mencabut,Peraturan Bupati Kapuas No. 28 Tahun 2019,Jadwal Retensi Arsip Substantif di Lingkungan Pemerintah Kabupaten Kapuas
269032,Permendag No. 87/M-DAG/PER/10/2015 Tahun 2015,Ketentuan Impor Produk Tertentu,Dicabut,Permendag No. 20 Tahun 2021,Kebijakan dan Pengaturan Impor
269032,Permendag No. 87/M-DAG/PER/10/2015 Tahun 2015,Ketentuan Impor Produk Tertentu,Dicabut,Permendag No. 51 Tahun 2020,Pemeriksaan dan Pengawasan Tata Niaga Impor Setelah Melalui Kawasan Pabean (Post Border)
269032,Permendag No. 87/M-DAG/PER/10/2015 Tahun 2015,Ketentuan Impor Produk Tertentu,Diubah,Permendag No. 68 Tahun 2020,"Ketentuan Impor Alas Kaki, Elektronik, Serta Sepeda Roda Dua dan Roda Tiga"
269032,Permendag No. 87/M-DAG/PER/10/2015 Tahun 2015,Ketentuan Impor Produk Tertentu,Diubah,Permendag No. 51 Tahun 2020,Pemeriksaan dan Pengawasan Tata Niaga Impor Setelah Melalui Kawasan Pabean (Post Border)
269032,Permendag No. 87/M-DAG/PER/10/2015 Tahun 2015,Ketentuan Impor Produk Tertentu,Diubah,Permendag No. 28 Tahun 2020,Perubahan Kedelapan atas Peraturan Menteri Perdagangan Nomor 87/M-DAG/PER/10/2015 Tentang Ketentuan Impor Produk Tertentu
269032,Permendag No. 87/M-DAG/PER/10/2015 Tahun 2015,Ketentuan Impor Produk Tertentu,Diubah,Permendag No. 24 Tahun 2019,Perubahan Ketujuh Atas Peraturan Menteri Perdagangan Nomor 87/M-DAG/PER/10/2015 Tentang Ketentuan Impor Produk Tertentu
269032,Permendag No. 87/M-DAG/PER/10/2015 Tahun 2015,Ketentuan Impor Produk Tertentu,Diubah,Permendag No. 42 Tahun 2018,"
"
269032,Permendag No. 87/M-DAG/PER/10/2015 Tahun 2015,Ketentuan Impor Produk Tertentu,Diubah,Permendag No. 121 Tahun 2018,Perubahan Keenam Atas Peraturan Menteri Perdagangan Nomor 87/M-Dag/Per/10/2015 Tentang Ketentuan Impor Produk Tertentu
269032,Permendag No. 87/M-DAG/PER/10/2015 Tahun 2015,Ketentuan Impor Produk Tertentu,Diubah,Permendag No. 12 Tahun 2018,Perubahan Keempat Atas Peraturan Menteri PerdaganganNomor 87/ M-Dag/ Per/10/2015 Tentang Ketentuan Impor Produk Tertentu
269032,Permendag No. 87/M-DAG/PER/10/2015 Tahun 2015,Ketentuan Impor Produk Tertentu,Diubah,Permendag No. 94 Tahun 2017,Perubahan Ketiga Atas Peraturan Menteri Perdagangan Nomor 87/M-DAG/PER/ 10/2015 Tentang Ketentuan Impor Produk Tertentu
269032,Permendag No. 87/M-DAG/PER/10/2015 Tahun 2015,Ketentuan Impor Produk Tertentu,Diubah,Permendag No. 81 Tahun 2017,Perubahan Kedua Atas Peraturan Menteri Perdagangan Nomor 87/ M-DAG/PER/ 10/2015 Tentang Ketentuan Impor Produk Tertentu
269032,Permendag No. 87/M-DAG/PER/10/2015 Tahun 2015,Ketentuan Impor Produk Tertentu,Mencabut,Permendag No. 73/M-DAG/PER/10/2014 Tahun 2014,Perubahan Ketiga atas Peraturan Menteri Perdagangan Nomor 83/M-DAG/PER/12/2012 Tentang Ketentuan Impor Produk Tertentu
269032,Permendag No. 87/M-DAG/PER/10/2015 Tahun 2015,Ketentuan Impor Produk Tertentu,Mencabut,Permendag No. 61/M-DAG/PER/9/2013 Tahun 2013,Perubahan atas Peraturan Menteri Perdagangan Nomor 83/M-DAG/PER/12/2012 Tentang Ketentuan Impor Produk Tertentu
205657,PERDA Kab. Manggarai No. 5 Tahun 2017,Pengelolaan Barang Milik Daerah,Mencabut,Peraturan Daerah Kabupaten Manggarai No. 18 Tahun 2010,Pengelolaan Barang Milik Daerah
259380,PERDA Kab. Ende No. 4 Tahun 2017,Pengelolaan Barang Milik Daerah,Mencabut,Peraturan Daerah No. 4 Tahun 2008,Pengelolaan Barang Milik Daerah
94916,PERDA Kab. Manggarai Barat No. 11 Tahun 2017,Pengelolaan Barang Milik Daerah,Mencabut,Mencabut Peraturan Daerah Kabupaten Manggarai Barat No. 6 Tahun 2007,Pengelolaan Barang Milik Daerah
36235,PERDA Prov. Jawa Tengah No. 5 Tahun 2017,Pengelolaan Barang Milik Daerah,Mencabut,Peraturan Daerah Provinsi Jawa Tengah No. 2 Tahun 2008,
313064,PERBUP Kab. Purbalingga No. 90 Tahun 2016,"Kedudukan, Susunan Organisasi, Tugas dan Fungsi serta Tata Kerja pada Dinas Komunikasi dan Informatika Kabupaten Purbalingga",Dicabut,PERBUP Kab. Purbalingga No. 59 Tahun 2022,"Kedudukan, Susunan Organisasi, Tugas dan Fungsi Serta Tata Kerja Dinas Komunikasi dan Informatika Kabupaten Purbalingga"
313064,PERBUP Kab. Purbalingga No. 90 Tahun 2016,"Kedudukan, Susunan Organisasi, Tugas dan Fungsi serta Tata Kerja pada Dinas Komunikasi dan Informatika Kabupaten Purbalingga",Mencabut,Peraturan Bupati Purbalingga No. 07 Tahun 2011,"Penjabaran Tugas Pokok dan Fungsi Dinas Perhubungan, Komunikasi dan Informatika Kabupaten Purbalingga"
143365,Permenkominfo No. 34 Tahun 2015,Persyaratan Teknis Perangkat Komunikasi Radio Microwave Link Titik ke Titik Dengan Sistem Digital Hybrid,Dicabut,Permenkominfo No. 2 Tahun 2019,Penggunaan Spektrum Frekuensi Radio untuk Keperluan Microwave Link Titik ke Titik (Point - To - Point)
189362,PERBUP Kab. Kebumen No. 122 Tahun 2021,"Kedudukan, Susunan Organisasi, Tugas dan
Fungsi, serta Tata Kerja Dinas Komunikasi dan Informatika",Dicabut,PERBUP Kab. Kebumen No. 61 Tahun 2023,Sistem Kerja Aparatur Sipil Negara Untuk Penyederhanaan Birokrasi Di Lingkungan Pemerintah Kabupaten Kebumen
150711,Permenkominfo No. 11/PER/M.KOMINFO/7/2010 Tahun 2010,Penyelenggaraan Layanan Televisi Protokol Internet (Internet Protocol Television/ IPTV),Dicabut,Permenkominfo No. 6 Tahun 2017,Penyelenggaraan Layanan Televisi Protokol Internet (Internet Protocol Television)
150711,Permenkominfo No. 11/PER/M.KOMINFO/7/2010 Tahun 2010,Penyelenggaraan Layanan Televisi Protokol Internet (Internet Protocol Television/ IPTV),Diubah,Permenkominfo No. 15 Tahun 2014,Perubahan atas Peraturan Menteri Komunikasi dan Informatika Nomor: 11/PER/M.KOMINFO/7/2010 Penyelenggaraan Layanan Televisi Protokol Internet (Internet Protocol Television/IPTV)
150711,Permenkominfo No. 11/PER/M.KOMINFO/7/2010 Tahun 2010,Penyelenggaraan Layanan Televisi Protokol Internet (Internet Protocol Television/ IPTV),Mencabut,Peraturan Menteri Komunikasi dan Informatika No.: 30/PER/M.KOMINFO/8/2009 tantang Penyelenggaraan Layanan Televisi Protokol Internet (Internet Protocol Television/IPTV),
191419,PERBUP Kab. Sukoharjo No. 68 Tahun 2021,Pedoman Klasifikasi Arsip di Lingkungan Pemerintah Daerah,Mencabut,Peraturan Bupati Sukoharjo No. 9 Tahun 2007,Pedoman Pola klasifikasi Kearsipan Pemerintah Kabupaten Sukoharjo
310587,PERWALI Kota Salatiga No. 12 Tahun 2023,Klasifikasi Arsip di Lingkungan Pemerintah Kota Salatiga,Mencabut,"Peraturan Wali Kota Salatiga
No. 4 Tahun 2022",
302532,PP No. 15 Tahun 2023,"Pemberian Tunjangan Hari Raya dan Gaji Ketiga Belas kepada Aparatur Negara, Pensiunan, Penerima Pensiun, dan Penerima Tunjangan Tahun 2023",Dicabut,PP No. 14 Tahun 2024,"Pemberian Tunjangan Hari Raya dan Gaji Ketiga Belas kepada Aparatur Negara, Pensiunan, Penerima Pensiun, dan Penerima Tunjangan Tahun 2024"
302532,PP No. 15 Tahun 2023,"Pemberian Tunjangan Hari Raya dan Gaji Ketiga Belas kepada Aparatur Negara, Pensiunan, Penerima Pensiun, dan Penerima Tunjangan Tahun 2023",Mencabut,PP No. 16 Tahun 2022,"Pemberian Tunjangan Hari Raya dan Gaji Ketiga Belas kepada Aparatur Negara, Pensiunan, Penerima Pensiun, dan Penerima Tunjangan Tahun 2022"
166516,Peraturan KPU No. 28 Tahun 2018,Perubahan atas Peraturan Komisi Pemilihan Umum Nomor 23 Tahun 2018 Tentang Kampanye Pemilihan Umum,Dicabut,Peraturan KPU No. 15 Tahun 2023,Kampanye Pemilihan Umum
166516,Peraturan KPU No. 28 Tahun 2018,Perubahan atas Peraturan Komisi Pemilihan Umum Nomor 23 Tahun 2018 Tentang Kampanye Pemilihan Umum,Diubah,Peraturan KPU No. 33 Tahun 2018,Perubahan Kedua atas Peraturan Komisi Pemilihan Umum Nomor 23 Tahun 2018 Tentang Kampanye Pemilihan Umum
166516,Peraturan KPU No. 28 Tahun 2018,Perubahan atas Peraturan Komisi Pemilihan Umum Nomor 23 Tahun 2018 Tentang Kampanye Pemilihan Umum,Mengubah,Peraturan KPU No. 23 Tahun 2018,Kampanye Pemilihan Umum
7749,PERWALI Kota Yogyakarta No. 88 Tahun 2016,Rencana Kerja Pemerintah Daerah Tahun 2017,Mencabut,PERWALI Kota Yogyakarta No. 27 Tahun 2016,Rencana Kerja Pembangunan Daerah Kota Yogyakarta Tahun 2017
288953,PERGUB Prov. Sulawesi Utara No. 6 Tahun 2022,Rencana Kerja Pemerintah Daerah Sulawesi Utara Tahun 2023,Diubah,PERGUB Prov. Sulawesi Utara No. 6 Tahun 2023,Perubahan Atas Peraturan Gubernur Nomor 06 Tahun 2022 Tentang Rencana Kerja Pemerintah Daerah (RKPD) Provinsi Sulawesi Utara Tahun 2023
65,Keputusan BPK No. 3/K/I-XIII.2/7/2014,Organisasi dan Tata Kerja Pelaksana Badan Pemeriksa Keuangan,Dicabut,Peraturan BPK No. 1 Tahun 2019,Organisasi dan Tata Kerja Pelaksana Badan Pemeriksa Keuangan
65,Keputusan BPK No. 3/K/I-XIII.2/7/2014,Organisasi dan Tata Kerja Pelaksana Badan Pemeriksa Keuangan,Diubah,Keputusan BPK No. 14/K/I-XIII.2/9/2017,Perubahan Keempat atas Keputusan Badan Pemeriksa Keuangan Nomor 3/K/I-XIII.2/7/2014 Organisasi dan Tata Kerja Pelaksana Badan Pemeriksa Keuangan
65,Keputusan BPK No. 3/K/I-XIII.2/7/2014,Organisasi dan Tata Kerja Pelaksana Badan Pemeriksa Keuangan,Diubah,Keputusan BPK No. 13/K/I-XIII.2/12/2016,Perubahan Ketiga atas Keputusan Badan Pemeriksa Keuangan Nomor 3/K/I-XIII.2/7/2014 Organisasi dan Tata Kerja Pelaksana Badan Pemeriksa Keuangan
65,Keputusan BPK No. 3/K/I-XIII.2/7/2014,Organisasi dan Tata Kerja Pelaksana Badan Pemeriksa Keuangan,Diubah,Keputusan BPK No. 10/K/I-XIII.2/11/2016,Perubahan Kedua atas Keputusan Badan Pemeriksa Keuangan Nomor 3/K/I-XIII.2/7/2014 Organisasi dan Tata Kerja Pelaksana Badan Pemeriksa Keuangan
65,Keputusan BPK No. 3/K/I-XIII.2/7/2014,Organisasi dan Tata Kerja Pelaksana Badan Pemeriksa Keuangan,Diubah,Keputusan BPK No. 1/K/I-XIII.2/2/2016,Perubahan atas Keputusan Badan Pemeriksa Keuangan Nomor 3/K/I-XIII.2/7/2014 Organisasi dan Tata Kerja Pelaksana Badan Pemeriksa Keuangan
238942,PERDA Prov. Kalimantan Timur No. 1 Tahun 2017,Anggaran Pendapatan Dan Belanja Daerah Tahun Anggaran 2017,Diubah,PERDA Prov. Kalimantan Timur No. 4 Tahun 2017,Perubahan Anggaran Pendapatan Dan Belanja Daerah Tahun Anggaran 2017
